area_code,plan,n_sms,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,customer_service_calls,customer_service_rating,customer_hapiness,churn
2.0,2.0,443,1474.5397491493436,87,28.671296695617656,374.6939857693883,171,19.20656412640057,242.984860206992,55,4.617621764700356,0,8,0.942097523061843,0
1.0,1.0,244,1340.1365218418237,137,49.24561546208072,866.6080039303866,123,17.41778861744663,274.1708726433211,50,15.291215407899244,0,8,0.3354084602479388,0
3.0,3.0,246,1122.3562982660649,202,50.55452241507209,1065.9888759915275,104,26.30007945025795,224.32005963368755,56,0.0,18,5,0.821924561339892,0
3.0,1.0,260,579.920904476386,61,46.05724016870762,761.0687072908752,140,14.983555408646245,309.58365269983017,76,18.130534989457505,11,6,0.6003075995055006,0
9.0,1.0,360,1130.3726787101034,245,43.956845535106126,858.6392180299832,155,34.60029045034393,296.6483807870883,46,20.28479632518742,0,8,0.3212253301407157,0
1.0,2.0,348,570.580156321434,129,66.22812134175508,605.7275694511317,94,30.76262649359405,134.8265184278665,52,0.0,43,7,0.8725515273562177,0
9.0,3.0,631,1525.8329201602678,119,43.037047659903855,309.024781683035,59,6.476210207250325,133.02539239722782,72,39.41043701468824,0,9,0.8797351867522444,0
2.0,1.0,0,531.3954379356256,177,56.82588961766852,667.6887498016424,187,35.752894643088375,154.60342012999283,110,9.880269339517142,0,10,0.8351630625148257,0
6.0,1.0,239,234.9245770453961,32,41.41486726927072,681.133746191792,204,19.199163609388982,161.8481926902873,30,21.490916503624003,2,4,0.5933911838079382,0
5.0,3.0,502,814.4352051531575,94,33.59791107154087,735.4481039174601,159,34.38401313543197,276.5512669804193,47,0.0,0,7,0.0398093822336655,0
6.0,3.0,0,756.8899233725965,137,49.987810578334056,658.1516504922344,60,27.952281094942148,259.7921445773925,56,0.0,5,7,0.4384132803045676,0
4.0,3.0,446,286.1588462282066,155,20.92129590067627,717.0975652822419,217,28.195446828844464,276.89277845157824,87,0.0,0,10,0.7429137227122913,0
9.0,3.0,270,0.0,127,58.80622078970027,729.3705657321642,258,35.41352125478531,232.66572922983917,81,20.952188338676788,0,8,0.4784270257077168,0
1.0,3.0,141,1003.4376443857908,92,72.71127569417442,521.5669313763011,152,32.80593588267099,201.65446014672852,58,51.42034403241685,0,5,0.524734029015726,0
9.0,1.0,308,1042.5472149994928,221,61.36848127738944,1100.2347641030424,150,13.262362139549332,354.58693122216994,58,85.06717635601602,10,8,0.5849679248848482,0
8.0,2.0,186,1455.2550285545365,79,25.78399524824588,415.4797337793826,129,18.090332855864972,263.7640645565937,27,1.618319545159122,0,7,0.8418740707533829,0
4.0,2.0,222,0.0,172,41.683954837304384,279.2054621823921,191,40.41849189551181,109.35627493323511,35,0.0,0,10,0.4933254609713552,0
3.0,1.0,184,1498.605882458184,210,58.5294650730753,791.7895068852525,169,23.42837665233885,141.14005406587052,99,0.0,0,10,0.7422429040572204,0
1.0,2.0,324,725.2733196996493,147,34.91931156210642,888.8308808998155,247,26.72395030438673,189.6984746930101,59,19.562342705374967,0,7,0.3223557192145766,0
9.0,1.0,579,906.0103246293688,133,50.56940672208119,822.4456966295159,101,38.352507778348496,90.04006311424344,123,0.0,13,7,0.2278578877138896,0
6.0,2.0,30,1550.909210002084,105,33.94648916870555,541.1070473764328,112,26.454813917775983,216.8450223233679,79,45.29481058734393,21,6,0.9998687081277664,0
9.0,2.0,363,607.1010716377624,114,43.4471443767894,757.6229907408983,78,39.95321677973502,287.6634424819458,77,0.0,0,4,0.750670600711586,0
9.0,3.0,229,1326.359187933382,232,64.69024579114011,673.9908047735981,141,26.9466863118768,303.6034120685718,95,20.28717472196975,22,10,0.8803227309919179,0
5.0,1.0,80,777.2319342611063,167,36.34669125938923,677.1821027975718,277,37.034600458750816,186.2351664269446,65,32.2357813714534,0,3,0.5522790805559046,0
6.0,1.0,620,1123.1732757561338,80,10.414136960254195,896.8923133624892,89,37.24568920424697,173.55759994333917,35,3.5761682071758583,0,6,0.9061360689745748,0
6.0,3.0,492,1078.1620309818004,83,39.3222115700454,537.2072538083214,190,42.79237776343257,128.15292665917931,66,66.4559591332367,46,4,0.7416077751918263,0
7.0,2.0,244,840.7882301835101,113,20.343883171389752,597.3887863502993,234,16.345492509291923,230.75868963301272,29,48.55177537102021,28,8,0.7061178370031448,0
1.0,2.0,474,1368.1164737773197,187,34.895412819400434,588.1722736144962,198,28.405193031964632,232.0309474064357,15,2.3099208688168424,17,6,0.0415831652851359,1
3.0,2.0,87,1111.6691063665812,52,60.03384515480348,148.601646346722,0,20.54275818189328,281.1329671469922,72,8.097031458391694,19,9,0.0572340390542744,0
6.0,1.0,586,1176.6679658962837,175,39.04344124125166,566.2550600732548,158,34.19474875407707,194.2613599106268,57,18.45672405950986,3,6,0.1904862558362974,0
1.0,3.0,274,1014.5454413100008,134,8.293755420851891,710.764956976212,36,37.2551487560968,244.21755304226937,83,29.811046266375527,28,9,0.0543791033908661,0
7.0,2.0,268,1187.8752442777864,125,52.049703396773054,853.235907200685,124,25.118918119503174,150.29783084627948,66,11.876396408218394,9,10,0.4773345679996918,0
3.0,3.0,453,694.4911247782188,146,54.63270612711072,578.6026910347605,178,31.58145161478545,198.0209853961734,45,28.4453390101946,23,8,0.1751221764925677,0
1.0,2.0,370,1074.3115669536242,175,46.35058583159131,540.1166282110938,6,37.47059175195605,165.49998795959075,77,0.0,0,9,0.2995256081974546,0
6.0,3.0,411,896.3035464019499,159,61.51693973160225,962.6237029500272,315,26.77070263285757,263.76024863361454,75,0.0,54,10,0.1111494510419062,1
8.0,2.0,469,694.6461877210406,165,31.819971207666622,345.42160081316564,39,42.88410418981487,101.46793641529048,100,0.0,0,10,0.936460775829102,0
6.0,1.0,63,940.9924178824568,188,51.58874421360944,749.1179604611885,139,25.914478544137957,177.0180925178966,77,0.0,0,7,0.4695432654813661,0
7.0,1.0,158,815.7936497311201,80,44.64110477915781,515.8863698123407,138,32.86388280707859,206.21713365099995,27,22.30932911544022,0,3,0.7654757367390167,0
9.0,2.0,0,1512.38346831226,225,59.28337128212994,628.8186815427193,130,27.443698142599505,163.04367941818705,23,0.0,4,10,0.5284667144398943,0
7.0,1.0,243,714.642606811448,206,47.89004180767096,347.41295147770063,77,21.052680540443344,188.7519353975719,73,33.38194757954032,0,10,0.7248010775806436,0
1.0,2.0,266,766.5232978758097,84,27.21041179165014,575.7231822495978,179,21.5156193686268,254.8260140591673,104,25.0206196992923,12,7,0.3063114092875307,0
9.0,3.0,65,1412.9311965673685,117,40.71393098657746,423.8114278477937,177,42.807332180195466,230.57907576174475,38,0.0,15,8,0.5610210790172638,0
9.0,3.0,382,1130.1132625822966,118,45.93846577351703,614.6874070281261,199,20.64025219177487,174.29780175857164,49,4.80718286088253,0,9,0.5422089557817746,0
5.0,2.0,464,1109.174277405426,111,29.61779071998575,514.0201639927336,137,29.16373141228982,253.4614050237156,24,1.1781089326773826,77,8,0.7392550457490333,1
3.0,1.0,542,1179.3854181961528,83,28.405495993364568,400.3752629171551,191,30.493434547988343,202.66511078131927,65,0.0,1,7,0.559784614571557,0
8.0,2.0,314,0.0,96,54.26500731092729,116.81764834237916,83,12.357478252317462,158.0088099056772,91,6.626816261081244,40,7,0.8480501420579575,0
2.0,3.0,222,314.62274663840265,213,69.0559201743462,888.9414932178652,176,34.07922023218296,193.35312068425267,108,46.51590513613742,52,6,0.9153887671669888,0
9.0,3.0,92,1343.3174161346817,152,53.204254779663486,419.5801963632833,206,28.88202963783063,259.56199915902505,53,24.166939500083064,19,10,0.4305038171181444,0
2.0,1.0,463,983.9066358212611,105,60.22044163156146,535.8836914848769,187,12.433649191070849,162.42379495596248,73,29.49894830927185,14,9,0.1036345331760245,0
9.0,1.0,408,734.3248524751964,181,42.76205929880749,891.7187756309775,187,20.735833380975155,209.17418969035563,46,48.3743674392047,0,10,0.0542138111123567,0
5.0,1.0,656,971.2588365906572,186,31.542910886646325,903.1017235753134,89,40.294954090132265,263.94335420376206,20,28.83911600544109,0,8,0.2674445994292656,0
7.0,3.0,90,743.460298505348,274,34.881481441735744,795.2256720149297,154,18.19135593846336,218.3189827325108,49,31.149260860282315,0,6,0.5458528694752168,0
8.0,2.0,290,874.8832981020902,186,31.870762628388807,601.1614448316996,84,15.742961394978687,151.95954159603838,37,0.0,0,7,0.6960213860867865,0
3.0,1.0,323,421.0829226252835,149,33.87165536830915,493.9343767779519,132,19.106833280877893,288.67934913560765,48,6.8297361850307166,0,6,0.1445684786751427,0
8.0,1.0,627,618.1724255791586,90,19.559409600300903,295.6926732146052,17,33.55564659619486,217.8837109179108,86,23.42066471844754,31,9,0.0244194054509625,1
3.0,2.0,64,815.4637659000563,197,6.421622361453119,239.92571911196745,73,25.95089993029344,272.2513954348211,79,0.0,25,9,0.1418120877724498,0
8.0,2.0,276,681.2816890368813,218,47.82767455221845,683.1879433921865,128,29.52696566310127,160.38839569657594,66,43.32756124529682,13,8,0.0983316107507796,0
9.0,3.0,225,137.88916350113854,308,60.634550845518746,473.5666126796994,116,25.203148204400165,151.22593552957716,7,25.774125827616132,0,10,0.7035419418457044,0
5.0,1.0,461,680.4231136624426,190,36.38541735874183,279.5364174638205,117,36.49973315942288,89.69300923796465,97,31.38333328499693,0,8,0.6065127180064207,0
9.0,3.0,665,401.24518110599,207,55.84113990383433,347.6379648757446,117,42.86428625959593,198.5797926411816,28,69.30527403769464,0,6,0.2555264962075714,0
3.0,3.0,102,1106.9204065322683,91,51.26430514936085,362.9193366331352,172,35.281843457790586,178.47285045631295,59,40.87627676121368,0,9,0.4505250397659873,0
1.0,2.0,256,850.2035062491495,231,48.36108578097688,394.18299324424464,168,2.97391017415038,161.59773975381,101,41.48384033946074,0,10,0.411896565548762,0
2.0,3.0,0,815.3785313703568,160,51.730947598114746,307.24173174546394,179,23.036639230716396,220.3000969391751,87,0.0,0,10,0.0862118955131261,0
6.0,2.0,605,802.0416468875432,131,30.260333109824856,626.4893322036727,167,42.79693546691637,223.44279678601333,74,5.981965675407642,5,10,0.5924176938859995,0
7.0,2.0,312,1642.3742267972975,92,69.85112983318268,657.6336793845783,202,28.84996056813201,224.3380125983363,54,19.58257846224737,49,4,0.7105899197620787,0
4.0,2.0,184,711.355481653332,43,62.53752888422389,522.0874700728668,237,31.651271052602677,156.91751862118758,65,0.8522121915036706,0,8,0.4973320723552694,0
7.0,3.0,548,683.6644296431024,157,36.62580382534999,940.3239309443,158,35.236232739397096,185.23998865870277,50,0.0,22,3,0.9483727183027744,0
9.0,1.0,243,1058.389212206606,149,72.24662174571452,604.5138574285496,200,13.927831731677315,222.23432277720292,80,18.68026272996888,55,3,0.625703004155636,1
6.0,2.0,503,1170.8879502480254,173,6.914662872923396,996.7956542707508,188,33.815384528764,267.57917456864845,54,0.0,0,5,0.840172462752634,0
2.0,3.0,480,435.4064816071866,86,63.43091927620864,809.2124709661203,115,26.13800401576917,270.6074566174627,24,0.5130396784618735,18,7,0.1625600913096513,0
5.0,2.0,242,637.6483177099732,127,46.55566932215973,689.6927499655,284,27.426465407346026,205.95689767892424,60,39.37629726324517,0,9,0.3516571424566456,0
9.0,2.0,115,971.7635836881656,145,51.42465893165544,768.2623470093398,206,28.355510707377015,132.73004270196142,48,13.920289017319536,0,8,0.757402671374418,0
3.0,2.0,240,1618.465103637751,159,43.46389877776999,587.3275221386218,128,26.421390350573063,177.4275280547871,90,4.853864926741075,10,10,0.4861056519261422,0
7.0,1.0,468,1009.8179509478545,76,68.85887695711722,933.194911511032,161,13.075145377618703,150.29067567759495,90,56.67978323378334,48,6,0.6112325578789157,0
9.0,2.0,287,1287.4211296855174,147,54.73827214576564,497.4725341248119,148,37.271484582190894,258.54638340463293,58,59.40018384886026,0,5,0.6512665764380822,0
9.0,2.0,412,852.3389626146311,169,28.033935937329616,322.10253206515847,187,37.99053269675265,172.6664893643994,34,0.0,31,8,0.0260601134665818,1
2.0,2.0,434,864.2955191830774,159,47.45780046694536,811.5185854636698,206,34.51163922378736,213.49589166839488,78,7.875520030323829,17,10,0.6905595208089553,0
6.0,2.0,0,873.3382531332692,91,72.12260162751653,579.0247124081068,124,30.41637463252477,226.01005043957585,46,0.0,31,10,0.2082841571450034,0
9.0,1.0,403,315.277637621663,116,57.80901817070857,894.9798826794098,177,28.68045562209925,116.28966576492842,70,9.217169065676144,0,10,0.6006136382620012,0
8.0,1.0,186,1336.5354635536346,134,59.989406050578765,627.5245444722177,116,18.09573361111824,219.48275624633288,77,69.1654587571018,35,7,0.6329985762704563,0
6.0,1.0,70,916.2907616682922,197,41.65451942641837,439.3824569963242,147,29.60952123859125,147.1725368335529,62,45.86790291272548,0,8,0.9046025266238898,0
8.0,3.0,602,1076.438523104977,76,46.43168201841299,692.7711887183782,86,49.29071292356095,325.0617747256465,45,0.0,0,5,0.9503686815857232,0
7.0,2.0,27,497.9238549237877,224,58.779945340244765,869.8551761410836,136,39.421247225227546,184.74308023680445,52,28.535051512303724,5,10,0.6045031188306065,0
5.0,1.0,306,1348.4296445445448,82,47.67106058890093,815.3024570164367,182,43.90930286838807,192.83323956816216,51,18.73724750944993,0,6,0.6655773193353849,0
9.0,3.0,370,801.1453309206513,54,51.775149179828176,0.0,66,63.37683573530952,203.6080905366497,60,33.70273026716506,33,7,0.5593683099673591,0
3.0,1.0,459,298.5381601056452,107,61.89494224409033,740.3854491904557,129,26.868994806046725,317.68259713408145,55,36.68018161083069,0,8,0.756282844465773,0
7.0,3.0,64,997.9790729142622,52,22.066566111331607,945.8981358268018,221,4.618673385813455,243.7024141493896,64,20.034384562427093,0,3,0.6950233710951512,0
8.0,2.0,96,1248.465280720138,117,39.58383085048304,255.25221645153377,118,29.73546199125555,248.04152500891527,29,0.0,0,7,0.6152662046166222,0
7.0,2.0,418,1326.3274200927729,164,42.306737631426245,444.9567259607589,188,23.0096731491703,274.09166723664885,44,57.95743376688375,27,9,0.7462905417020683,0
3.0,3.0,423,1201.9332677880602,159,68.8241321871328,603.9376948025917,159,19.25536728715393,152.50486779927533,95,42.98983284088946,0,5,0.7728096942353831,0
5.0,3.0,167,761.9128751321826,113,54.56692724460364,628.2066532456541,270,32.03723060903024,227.4405632383676,85,0.0,0,8,0.8560440761902093,0
5.0,3.0,605,1355.1199675029068,195,61.48211612046953,282.32331202538137,235,30.240156960166484,181.849865731378,64,1.0138626066192042,0,9,0.8070056895435989,0
9.0,3.0,737,1157.8464381200506,249,42.774863030215954,649.6747763642226,117,34.332821380075885,211.171586958792,68,18.66898676675581,1,9,0.425264600386526,0
6.0,1.0,0,1129.2650343898492,296,17.518925931685803,585.5127861808887,170,29.501299951425864,246.67663982278063,47,15.343263696768163,0,6,0.0497142037183691,0
8.0,2.0,606,657.0129440028569,97,44.92028573744273,520.18959206056,210,22.24592749994426,204.70962088077437,78,1.5212017677839695,0,9,0.07006087878914,0
4.0,3.0,287,1050.3788763985308,252,44.86408701834259,604.2148678833679,112,25.320431621564527,349.41776074935154,53,0.4909670285943913,0,6,0.013921377551423,0
3.0,3.0,169,423.84423070085074,66,85.25525964077353,452.4522236305745,136,46.58653507382679,247.61160001675276,91,22.72274404920344,35,7,0.8790556310635437,0
4.0,2.0,575,1236.0620259157986,34,39.6507183951509,540.5033513848823,165,27.83585234568176,190.41497226307428,45,9.327975247689372,7,7,0.3765448040394664,0
5.0,3.0,329,506.2360750561087,263,51.76504185799547,674.6567472704542,191,29.73599861566308,303.3169388617222,75,43.65812035722115,31,10,0.8001764886333878,0
4.0,2.0,551,514.1232281417679,190,56.911160581238846,265.39349939452933,241,43.1799320663168,204.63786404266705,74,0.0,0,4,0.7897256631759215,0
1.0,1.0,573,486.0972412441753,66,49.625393489141,928.2998446890576,144,32.82253129374854,267.33817636341115,37,91.84871344579562,0,7,0.4565775447128329,0
3.0,2.0,144,1288.983303986752,159,43.82204173430065,687.8294417395497,168,29.711048934060216,168.98118595934977,120,17.182394074466064,57,5,0.4699917013323748,1
8.0,3.0,463,679.5342772321893,128,64.3998188399586,992.3867153337776,189,31.4768655167435,198.15872673511583,65,71.42764419552125,0,9,0.5971632436661125,0
2.0,3.0,94,692.7636621822131,160,34.197220785174984,433.4397252501796,188,38.935470605682006,149.22791833794827,95,19.69404522494925,28,10,0.576107533436021,0
6.0,1.0,255,806.5314820968387,133,45.96088623742168,589.3855043781119,153,38.51735473657945,257.8681147566741,66,0.0,0,7,0.0703825530919807,0
7.0,3.0,683,1373.0928456035697,210,68.67249266469587,522.5461239877748,96,32.138506408450745,274.91789020094586,47,53.604091455334434,20,10,0.0546939541221519,0
7.0,3.0,280,852.6604428959264,152,35.32847728203856,662.5402239294372,186,39.58809522309845,202.53169519415331,74,0.0,0,10,0.4336909361692661,0
8.0,1.0,226,1426.8196790234142,63,36.9436514215564,645.6031457256562,121,39.7442110675244,181.0629625012571,74,38.78098467138841,0,7,0.1208675123190717,0
6.0,1.0,62,930.6047768712448,203,71.39049812193535,332.55811857315274,112,22.622844851384407,140.61015630867126,70,26.446971892964623,23,6,0.5040837793214241,0
7.0,2.0,284,450.0351023572114,278,51.71132684193731,733.7788249952858,155,39.648750671569374,286.7417330808764,62,17.089925527091143,1,7,0.3299450528305331,0
2.0,1.0,127,1347.952996552112,125,51.646130557835,272.84311911679504,228,27.39458586919298,211.7590434951369,64,6.154771651569184,0,10,0.954578365089882,0
7.0,1.0,305,1035.673014300812,139,64.72619872292651,491.6356059112189,307,47.68099168564285,235.8776988670167,108,0.0,0,6,0.169325894082268,0
4.0,1.0,230,1186.486308197166,221,47.429415010633,701.037941878766,108,14.266444077806597,285.83109207353914,84,0.0,0,8,0.9615633547369624,0
3.0,1.0,385,1048.5044989942182,81,28.083257390420307,749.5343740169502,214,40.79178647597363,253.8544645334791,87,19.26036586456362,5,8,0.9533249774082748,0
4.0,1.0,121,751.8112650539629,97,55.66235872856709,667.6033174877541,190,28.07070302357475,135.24282826610818,36,24.56100399755945,0,10,0.8879157319700084,0
4.0,2.0,273,1440.5331631456825,243,53.88615994430738,498.813022912238,165,30.72353261802792,194.6079012329266,61,17.09374345930948,0,8,0.7079415557450677,0
8.0,2.0,280,1110.2617638582742,209,57.50326701101391,805.0423440102257,91,37.433437923840685,262.65471996035285,75,0.0,0,8,0.3023538203151867,0
2.0,3.0,222,1214.663197350238,235,73.3348041304414,349.24434919948897,132,35.882396123157804,188.18575042771948,54,55.02622515336118,28,7,0.8485213606692408,0
2.0,2.0,0,838.791737883378,187,53.20830770405711,730.696602265518,186,41.1646973459943,297.1402370663501,60,46.76542360727136,0,5,0.6472639318483856,0
7.0,2.0,494,1101.6646350294525,264,38.32258738048999,995.6636884314454,236,40.44320547331264,200.30175604746069,51,33.540498507153394,0,6,0.8009370660862165,0
4.0,3.0,387,1153.783219635361,297,67.12665692039634,704.2583741749427,160,40.661069893488296,166.73099381911695,21,44.78846624859767,8,4,0.531109445527492,0
7.0,3.0,780,1318.845741389061,126,48.6460102299788,558.6682794764666,148,29.107773169279003,161.76163127696682,77,0.0,42,6,0.2398135820275073,0
1.0,1.0,369,1459.6130355820756,191,32.99290792120055,437.9951206058085,171,35.09725536054927,204.1704050006261,59,11.249367854238692,0,8,0.44508652564847,0
4.0,3.0,373,671.9447358383117,145,28.375718202512992,1051.8781848346607,97,37.69751150160326,239.0977970692144,85,14.3092371221031,22,6,0.9444089841538712,0
5.0,1.0,153,1058.573853967466,178,67.11843966006742,580.8710903812929,215,35.32329165460227,95.17370736263456,44,21.751267402200572,36,7,0.9379466257311988,0
3.0,3.0,223,1110.4537918802444,176,22.953257689178937,862.0409100108932,250,29.17530872760888,176.6362133201264,76,54.2919512221129,50,8,0.1166682328800602,1
3.0,3.0,266,779.6336018135894,149,49.08746050768121,599.6911916314137,129,8.732611014519275,132.07888287144655,86,52.36853158689918,15,5,0.1899326287008319,1
6.0,2.0,514,447.7275963815295,84,38.35421601764382,696.7689586678646,217,11.53305593624745,172.8799329410262,79,25.21834398953108,26,6,0.6932582429311241,0
7.0,2.0,425,953.5463178575102,229,24.838367965374644,858.518258631722,118,38.770205261541925,151.59038885914998,103,18.293556046825422,18,8,0.1860928362746863,0
7.0,1.0,637,1094.7368714027375,153,80.49493339138778,549.0863005582073,162,36.74603819961561,167.5951070674257,65,0.0,1,7,0.8650569603978652,0
7.0,2.0,411,1272.9421283186905,179,30.23325507531042,866.6393181941094,232,7.068424750376248,270.44830291697974,82,41.07813518778393,0,5,0.342260108503057,0
2.0,2.0,200,373.7347909308832,115,59.97797591166045,653.4910782268663,245,29.59237828519804,152.15922551483547,45,22.29960555463831,20,5,0.0835957128142611,1
5.0,2.0,473,381.3029630865158,124,39.8254623235794,533.1204005181139,125,37.51084532252392,196.4587314152471,59,23.697843826047112,35,10,0.7497542119734689,0
7.0,1.0,599,750.2376022973058,55,26.05521285651589,477.55469282677234,147,36.0258781224128,173.43997969227397,58,0.0,0,10,0.48067515363282,0
8.0,1.0,400,1268.900340306082,15,45.838793320412265,589.8035947763766,94,39.35247008035157,172.3137673002753,50,0.0,0,7,0.7072417956743976,0
8.0,1.0,578,879.0749770446962,168,65.19661549331957,726.8433563487993,155,39.97681043627703,134.3852853414433,86,13.90779168430911,38,5,0.493910756810943,1
5.0,1.0,245,1010.975233862744,194,41.7410716246762,1023.219952891508,126,21.380947112681827,87.652430645888,34,38.46330315044496,55,7,0.6750690810552534,1
6.0,3.0,379,702.2598327204694,153,82.80935646063631,485.54146963363297,171,35.93200944583467,169.8979575183312,79,0.0,0,6,0.1866300756459086,0
7.0,3.0,378,1512.8000258389154,142,15.815471011982527,527.8629645476647,255,22.081979089170463,193.71088688524856,45,42.78278631799226,0,10,0.5691221818227725,0
2.0,1.0,103,663.8882732024143,104,60.17274535183112,1158.4980725337264,110,25.698812958236804,272.0895672113054,88,12.625360922002622,0,9,0.0960294424254756,0
5.0,2.0,42,746.3309184334588,122,33.878162049648154,438.4846592231905,154,42.63025040699677,117.23621844047416,17,10.09947042857668,5,7,0.537173589040044,0
5.0,3.0,627,1006.8250135976904,48,27.022986957380628,354.9986134141937,170,22.796561838830083,286.74438417854043,58,30.33609256163645,0,4,0.2711409070398295,0
1.0,3.0,313,882.8074680025392,246,22.547721362312423,791.3355924630971,90,38.04893634458527,256.2526101864307,78,16.321909186905703,0,6,0.499355606083732,0
4.0,1.0,243,542.4133702189838,118,40.67258001440504,851.9066505034231,88,31.28973711542168,186.05095857851836,57,34.103005858664346,0,7,0.598033740996972,0
9.0,3.0,163,1021.1677635886743,223,24.97247444379116,529.8724202737824,94,28.722469239819866,226.8209235310136,85,21.3863458593806,0,6,0.3740793369897973,0
6.0,2.0,328,657.9857431698425,158,43.76047429589353,0.0,256,29.670379568678246,198.4228749871569,55,21.5737796386084,29,10,0.0233183555540062,1
2.0,3.0,685,704.3898189777915,183,41.30491846532158,740.3099407983985,116,29.827229084306808,86.0433701133246,54,3.8466523674107127,50,10,0.0545209890842289,1
2.0,3.0,490,1012.2518645949,218,33.71941323913418,673.5728592016795,142,31.201799943638385,188.588599332892,19,7.8576016372653665,7,8,0.4914289467478973,0
5.0,3.0,383,712.1946276641287,128,52.23026232695933,591.8918489537517,87,18.74107590026295,215.4174136127073,47,0.0,0,9,0.1704683089760701,0
7.0,2.0,5,1375.579303647562,107,28.75607382721827,838.8818185217333,132,23.767605405289466,228.2480965306623,50,0.0,0,8,0.0492647603603638,0
3.0,2.0,380,755.4107108219958,127,41.082196319474974,352.05990616591026,84,36.50872782264443,274.9761412496238,70,0.0,18,9,0.5905705815403949,0
6.0,1.0,551,629.2266065983963,200,7.860597231229425,113.88841565276148,169,18.63655662245265,266.1553507557461,51,33.51878454362564,12,5,0.4426885813714761,1
5.0,3.0,240,1589.1604745873465,234,69.23465575382039,557.860425696422,127,43.479281198325324,156.31734644849865,27,49.88774468374078,38,9,0.838658753583268,0
4.0,3.0,0,1444.4059861238295,76,30.83973142752828,693.1662207536326,28,17.206122787013037,334.17404232564445,36,27.31399212213242,0,6,0.8206619999664845,0
3.0,3.0,258,1026.2493658461772,125,46.89707991020946,676.6801940215556,63,9.653253628230194,239.13802475886305,60,17.277441183988767,0,8,0.3780066660737922,0
6.0,3.0,235,616.128772680184,190,43.51471502286755,917.005253601608,172,34.992600488824856,233.4427239296052,65,18.540653045655485,0,7,0.8820643491054472,0
3.0,1.0,463,1497.6877789832529,90,43.6880348611192,436.14622479484336,80,41.59366736645996,274.99984748407746,46,47.66772501487458,0,8,0.6018391670663706,0
9.0,2.0,19,1079.4799863233238,175,78.52544747261604,555.0607574153229,113,34.694146394231595,263.4231901695828,63,43.82059932538464,30,4,0.2280790033858514,1
9.0,2.0,73,835.3331962381368,146,15.178619431491144,676.5555858538501,199,35.5837286469643,254.747487640446,60,28.84577248872337,27,7,0.5349077708942254,0
7.0,1.0,315,127.41684120142072,0,32.12473559324882,1137.1241801646945,193,24.26015323119812,275.79078540599784,61,37.4857274494691,0,6,0.84096430671265,0
5.0,1.0,344,379.9752941365449,156,38.670650936148256,408.7826358096181,191,29.264886741860664,159.50743419328842,40,36.1232247292083,0,7,0.722775500448263,0
8.0,3.0,269,648.3146997053627,159,37.36640507437797,768.1398742409702,168,14.069957841155738,257.6743469992059,82,47.02999867299351,0,9,0.5610404856228411,0
6.0,2.0,829,1059.5677944876857,123,25.72134927801403,570.3269496441067,110,32.666749458547045,252.26603674146924,55,32.25416747493225,8,4,0.0464679395744626,0
7.0,2.0,144,656.5246303972257,178,46.4760822321993,529.8479825298278,93,24.39437044627021,186.17578180485455,40,18.4400739893968,12,6,0.8773045763805619,0
7.0,1.0,409,1193.279815502242,168,11.479982742787495,662.1446205117594,60,29.453724264003853,208.7364808452289,97,37.57580145983199,23,6,0.7154305812343458,0
5.0,3.0,15,454.41919966236,155,52.81859049575144,677.2494689242361,125,26.382523747933217,132.76318869928338,81,23.90888297412848,0,9,0.23301396974172,0
4.0,3.0,355,1131.6371533969796,167,57.604746438098985,609.8514440020671,112,35.23821818057782,307.9476177339125,74,23.49138279833475,0,6,0.1932275586539874,0
2.0,1.0,423,847.9099636085828,108,56.670228388543336,867.3765293473036,133,38.51279692801396,189.8612879901094,45,23.93004950262489,11,7,0.0562034920958168,0
2.0,3.0,139,993.0627029029037,187,54.43759974991941,234.76705016826844,165,26.16239726483576,306.59227286837904,80,24.56595372972213,0,10,0.4535312311267077,0
5.0,3.0,203,504.05362207265546,107,40.18481353262365,462.8418356962334,117,11.318619591399788,192.26421053447228,53,23.482864778408924,0,7,0.9476607279095852,0
2.0,3.0,219,1370.461910086068,79,59.12841838618158,481.9051532631912,140,19.471622221649213,316.35527171345865,74,34.20325932073103,0,8,0.5670524815162665,0
1.0,1.0,259,703.667526601051,265,75.3512216742763,596.9458382707946,103,30.37719841104654,242.53721491940595,25,26.24652029295737,8,6,0.9648251677002032,0
6.0,3.0,200,1328.1557554238636,170,50.26875958907848,816.3698023069662,154,27.388042187293223,271.294714076384,79,0.1520511235078575,35,8,0.8998549013702793,0
2.0,2.0,245,1081.053483952765,44,36.42561180082446,720.6185627188386,228,29.61622568886245,277.4289020777984,63,0.0,38,4,0.939014070976669,0
7.0,3.0,542,541.1322112145846,173,58.30912102273433,608.5448634273454,146,21.61135266228648,215.26340699141235,58,1.6161087404336307,21,9,0.4381312915607909,0
8.0,3.0,593,460.8286489515184,126,94.73419765309188,568.6363832284165,139,23.03398124446978,182.62737955909964,74,30.945445594741628,0,7,0.0074232806506837,0
3.0,1.0,0,1110.2164746850071,82,57.51540854084952,323.9315925144975,240,33.00358284639942,205.87175025814184,42,7.357983030063302,0,10,0.8674362763923343,0
1.0,1.0,469,728.2161482563453,131,38.737298396217376,918.6163784353112,122,33.59679570428689,202.8808293512516,105,18.714229719874325,15,6,0.8122703354787535,0
